,0,1,2,3,4
923,"Off to the funeral making cola knots We sit and reminisce about the past  And in her voice only sadness her only son taken from her In every headline we are reminded that this is not home for us In every headline we are reminded that this is not home for us Second generation blues or points of view not listened to Different worlds and different rules of allegiance Clinging to her Bible and her scapular And the memory of the way things were I do not see hope I cannot smile I burn with anger all the time We all read what they did to the black boy In every headline we are reminded that this is not home for us Where is it? Where is home? Where is it? Where is home? I walk this mountain tired of lunity and belligerence This told me what a flat wave is getting me down I want to stamp on the face of every young policeman today And break the fingers of every old judge to cut off the feet of every ballerina I can So I decide I decide I pretend that there's nothing wrong The teeth of this world take me home and every day  I must ask myself, where, where, where Where is it? Where is home? Where is it? Where is home? In every headline we are reminded that this is not home for us In every headline we are reminded that this is not home for us",,,,
924,,,,,
925,,,,,
926,,,,,
927,,,,,
928,"There's a place up ahead and I'm goin' Just as fast as my feet can fly Come away, come away if you're goin' Leave the sinkin' ship behind Come on the risin' wind, We're goin' up around the bend Oh Bring a song and a smile for the banjo Better get while the gettin's good Hitch a ride to the end of the highway Where the neon's turn to wood Come on the risin' wind, We're goin' up around the bend Oh You can ponder perpetual motion, Fix your mind on a crystal day, Always time for a good conversation, There's an ear for what you say Come on the risin' wind, We're goin' up around the bend. Yeah Oh Catch a ride to the end of the highway And we'll meet by the big red tree, There's a place up ahead and I'm goin' Come along, come along with me Come on the risin' wind, We're goin' up around the bend Yeah Do do do do Do do do do Do do do do Do do do do yeah Do do do do Do do do do",,,,
929,,,,,
930,"Oh I, I just died in your arms tonight It must have been something you said I just died in your arms tonight I keep looking for something I can't get Broken hearts lie all around me And I don't see an easy way to get out of this Her diary it sits on the bedside table The curtains are closed, the cats in the cradle Who would've thought that a boy like me could come to this? Oh I, I just died in your arms tonight It must've been something you said I just died in your arms tonight Oh I, I just died in your arms tonight It must've been some kind of kiss I should have walked away, I should have walked away Is there any just cause for feeling like this? On the surface I'm a name on a list I try to be discreet but then blow it again I've lost and found, it's my final mistake She's loving by proxy, no give and all take 'Cos I've been thrilled to fantasy one too many times Oh I, I just died in your arms tonight It must've been something you said I just died in your arms tonight Oh I, I just died in your arms tonight It must been some kind of kiss I should have walked away, I should have walked away It was a long hot night She made it easy, she made it feel right But now it's over the moment has gone I followed my hands not my head, I knew I was wrong Oh I, I just died in your arms Oh I, I just died in your arms",,,,
931,,,,,
932,,,,,
933,"How does it feel to treat me like you do? When you've laid your hands upon me and told me who you are I thought I was mistaken, I thought I heard your words Tell me how do I feel Tell me now, how do I feel Those who came before me lived through their vocations From the past until completion, they'll turn away no more And still I find it so hard to say what I need to say But I'm quite sure that you'll tell me just how I should feel today I see a ship in the harbor I can and shall obey But if it wasn't for your misfortune, I'd be a heavenly person today And I thought I was mistaken, and I thought I heard you speak Tell me, how do I feel Tell me now, how should I feel Now I stand here waiting I thought I told you to leave me when I walked down to the beach Tell me how does it feel, when your heart grows cold, grows cold, cold",,,,
934,,,,,
935,,,,,
936,,,,,
937,,,,,
938,"Every time I leave you say you won't be there And you're always there Every time I cry your name at night You pull close and say it's alright I look in your eyes, just like the rain Washing me, rain wash over me Touching your face, I feel the heat of your heartbeat Echo in my head like a scream What you do to me! Waited so long I can't wait another day without you Jet city woman It's a long way, home to my Jet city woman I see her face everywhere, can't get her out of my mind Whenever I'm alone I'm thinking There's a part missing from my life Wonder where I'd be without your love Holding me together now I'm Watching the time tick, tick away Face grows longer every day Fortunes are lost on the women I've seen But without you I can't breathe, you're the air to me! Waited so long I can't wait another day without you? Jet city woman got to find my way home to her Jet city woman I see her face everywhere I look! Jet city woman just a thousand miles and I'll be there Jet city woman, to make the clouds go away Time for some blue sky! Waited so long now the plane's delayed an hour Reminds me of all our days apart  Hold on, just a little longer Jet city woman Wonder where I'd be, you're the air to me Jet city woman Eyes like the rain, rain down on me Jet city woman No more nights alone I'm almost home now Jet city woman Close my eyes, I'm there in my jet city, jet city",,,,
939,"Out on the streets, that's where we'll meet You make the night, I always cross the line Tightened our belts, abuse ourselves Get in our way, we'll put you on your shelf Another day, some other way We're gonna go, but then we'll see you again I've had enough, we've had enough Cold in vain, she said I knew right from the beginning That you would end up winnin' I knew right from the start You'd put an arrow through my heart Round and round With love we'll find a way just give it time Round and round What comes around goes around I'll tell you why Dig Lookin' at you, lookin' at me The way you move, you know it's easy to see The neon light's on me tonight I've got a way, we're gonna prove it tonight Like Romeo to Juliet Time and time, I'm gonna make you mine I've had enough, we've had enough It's all the same, she said I knew right from the beginning That you would end up winnin' I knew right from the start You'd put an arrow through my heart Round and round With love we'll find a way just give it time Round and round What comes around goes around I'll tell you why Yeah Out on the streets, that's where we'll meet You make the night, I always cross the line Tightened our belts, abuse ourselves Get in our way, we'll put you on your shelf Round and round With love we'll find a way just give it time Round and round What comes around goes around I'll tell you why Round and round With love we'll find a way just give it time, time, time, time Round and round What comes around goes around I'll tell you why, why, why, why Round and round",,,,
